"HERB_ID_SP","abun","rar.pd.obs","rar.pd.est","sr.obs","sr.est","shan.obs","shan.est","mpd.abun","mpd","mntd.abun","mntd","pd.abun","pd.ivs.abun","pd.ivs","species.specificity.index","effective.partners","proportional.generality","d","psv","psr","eed","hed","pae.even","haed.even","eaed.even","pse.even","HERB_family_2019","HERB_fam_top","HERB_sp","FEED_type","FEED_site","feeding","SC","HERB_ID","start_pheno","start_peak","end_pheno","end_peak","dias_peak","dias_pheno","group"
"RAFR",128,363.089,363.089,2,2,1.149,1.154,4.60624410546875,76.077322,76.077322,76.077322,363.088688,-175.022445766576,-43.9839450048422,0.968245836551854,1.14919396709708,0.100709282141707,0.273704081244082,0.117024020428708,0.234048040857415,15.5219685364244,10.7590087277627,0.707067272366508,4.76106677958668,0.981252490321555,0.0141708774737888,"Noctuidae","Noctuidae","Raphia frater","free","LEAF","solitary def.","S","RAFR",242,211,263,232,21,21,"late"
"SPLU",345,1481.949,1481.949,14,14,9.161,9.338,374.329343475539,429.126220615385,98.1615551478261,116.672981285714,1481.948672,936.641576174265,17.9199113931721,0.35818719540947,9.16146915054789,0.80286270893479,0.18482963684726,0.660092578019359,9.24129609227103,1.99917315304421,5.27593256271138,0.784548638344238,5.64173705686012,0.965464905240891,0.620095177469824,"Noctuidae","Noctuidae","Spiramater lutra","free","LEAF","solitary def.","S","SPLU",161,NA,283,NA,NA,122,NA
"SYAL",857,480.37,480.37,6,6,2.253,2.26,32.4743188924377,75.1442385333333,64.3801000023337,49.884574,480.370043,-81.9155439514927,-279.021299205504,0.765331882396624,2.25321366791386,0.197459730475874,0.161474520366006,0.115588728336474,0.693532370018846,5.44326934451924,9.75302939160114,0.636733016137268,6.50005875213022,0.96248145470179,0.0599433616889461,"Noctuidae","Noctuidae","Syngrapha alias","free","LEAF","solitary def.","S","SYAL",140,NA,181,NA,NA,41,NA
"SYEP",28,834.161,834.161,4,4,3.586,3.791,327.631763428571,424.998885666667,324.002183428571,288.6932435,834.161066,299.366043781423,250.929078394827,0.532671852243463,3.58598882705695,0.314257097479683,0.152358919885367,0.653743809205508,2.61497523682203,5.37890662471344,7.45674792283067,0.802098220217662,3.28757871534989,0.986607726299797,0.671961721200065,"Noctuidae","Noctuidae","Syngrapha epigaea","free",NA,"defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
"SYRE",259,429.825,429.825,4,4,2.975,2.992,41.4295250372535,76.6206433333333,55.513610069498,63.079622,429.825226,-112.630013894456,-153.406761605173,0.637168286962862,2.97500556030254,0.260713754965569,0.10685466956109,0.117859770756662,0.471439083026646,7.34364091556762,10.1804479913407,0.451813392965501,5.52152452264119,0.993646818172821,0.0849705616488658,"Noctuidae","Noctuidae","Syngrapha rectangula","free","LEAF","solitary def.","S","SYRE",140,NA,242,NA,NA,102,NA
"SYSE",511,480.37,480.37,6,6,3.719,3.737,51.4439152018566,75.1442385333333,58.8415665440313,49.884574,480.370043,-70.4417979954145,-279.021299205504,0.574455745307712,3.71852770110729,0.32587210351317,0.0854013595173589,0.115588728336474,0.693532370018846,5.44326934451924,9.75302939160114,0.571886765575332,6.16867449312821,0.989145111415168,0.0949587649814715,"Noctuidae","Noctuidae","Syngrapha selecta","free","LEAF","solitary def.","S","SYSE",130,171,263,201,30,133,NA
"XEEL",1136,480.37,480.37,6,6,3.448,3.455,53.534167800176,75.1442385333333,59.3652838661972,49.884574,480.370043,-91.1674951704112,-279.021299205504,0.553999594359063,3.44771194519829,0.302139242785443,0.126870774835237,0.115588728336474,0.693532370018846,5.44326934451924,9.75302939160114,0.587760896824743,6.87994392974276,0.977921998663391,0.0988170989449131,"Noctuidae","Noctuidae","Xestia elimata","free","LEAF, LEAF LITTER, BUDS","solitary def.","S","XEEL",110,150,273,181,31,163,"early"
"XEMU",223,556.648,556.648,5,5,3.687,3.721,66.7157647917312,147.4305916,73.2441211928251,101.1928004,556.647983,15.3865432628242,-114.663681905339,0.551734130124425,3.68713791000752,0.323121268215782,0.170777838358321,0.226781386484856,1.13390693242428,5.68708094002615,9.15300367595945,0.370048097609042,5.13331683463479,0.949353386872083,0.128279801665213,"Noctuidae","Noctuidae","Xestia mustelina","free","LEAF","solitary def.","S","XEMU",100,161,201,171,10,101,"early"
"XEPE",198,440.56,440.56,4,4,2.471,2.49,44.0234522158963,79.2327693333333,78.1262783131313,75.2629985,440.559603,-99.8728088501761,-142.672384605173,0.67055306463826,2.47124703354923,0.216567021642347,0.10399926355588,0.121877807647949,0.487511230591797,7.27705418389734,10.0881391807008,0.504978298228311,5.17319379334597,0.978239896608728,0.0902906190004128,"Noctuidae","Noctuidae","Xestia perquiritata","free","LEAF, LEAF LITTER","solitary def.","S","XEPE",140,171,263,242,71,123,NA
"XYCA",46,325.05,325.05,1,1,1,1,NA,NA,NA,NA,325.050027,-210.341895297217,6.05707129532331,1,1,0.0876347118285909,0.188901720795691,NA,NA,Inf,11.0710443369494,0.334267757871357,3.8286413964891,1,NA,"Noctuidae","Noctuidae","Xylotype capax","free",NA,"solitary defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
"XYCI",28,551.984,551.984,3,3,2.889,2.997,147.163561346939,228.479423333333,225.608554714286,225.387718666667,551.983598,17.1885757814232,56.8312876949924,0.580004767182061,2.88909770562907,0.253185244877446,0.437178768126474,0.351452706283475,1.05435811885043,8.36322785557484,9.18794489506596,2.19405663652184,3.31704397673535,0.995450299225765,0.33955595090661,"Noctuidae","Noctuidae","Xylena cineritia","free",NA,"solitary defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
"ZADU",398,325.05,325.05,1,1,1,1,NA,NA,NA,NA,325.050027,-222.014607946175,6.05707129532331,1,1,0.0876347118285909,0.400105406344747,NA,NA,Inf,11.0710443369494,0.68263500997051,5.98645200528444,1,NA,"Noctuidae","Noctuidae","Zale duplicata","free","LEAF","solitary def.","S","ZADU",171,191,242,211,20,71,NA
"ZAHE",57,325.05,325.05,1,1,1,1,NA,NA,NA,NA,325.050027,-210.706667567497,6.05707129532331,1,1,0.0876347118285909,0.304092664224622,NA,NA,Inf,11.0710443369494,0.462910002481855,4.04305126783455,1,NA,"Noctuidae","Noctuidae","Zale helata","free","LEAF","defoliator","S","ZAHE",181,NA,232,NA,NA,51,NA
"ZAME",30,325.05,325.05,1,1,1,1,NA,NA,NA,NA,325.050027,-209.811317449537,6.05707129532331,1,1,0.0876347118285909,0.27835518390753,NA,NA,Inf,11.0710443369494,-0.969261945990051,3.40119738166216,1,NA,"Noctuidae","Noctuidae","Zale metatoides","free",NA,"defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
"ZAOB",66,325.05,325.05,1,1,1,1,NA,NA,NA,NA,325.050027,-211.005117606817,6.05707129532331,1,1,0.0876347118285909,0.309905354489743,NA,NA,Inf,11.0710443369494,0.516218561180448,4.18965474202643,1,NA,"Noctuidae","Noctuidae","Zale obliqua","free",NA,"defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
"DAIN",386,351.593,351.593,2,2,1.506,1.508,12.9723310193563,53.0850160000002,53.0850160000002,53.0850160000002,351.592535,-195.074166560415,-55.4800980048419,0.864724322224636,1.50599323173923,0.131977282879276,0.913403285651829,0.0816566860337473,0.163313372067495,15.6622706431734,10.8562587374825,0.500564585044539,5.94496818258595,0.998175036320735,0.0399087215561321,"Notodontidae","Notodontidae","Datana integerrima","free","LEAF","colonial def.","C","DAIN",201,222,263,222,0,62,"late"
"DAMI",387,1226.687,1226.687,12,12,6.353,6.445,169.922074568783,214.960583878788,140.039055705426,129.004411833333,1226.687263,679.987400324106,-61.1821430064965,0.452963542677921,6.35265353618751,0.556712961990672,0.338679815699491,0.330657692698466,3.96789231238159,2.39250150336849,5.94514289534814,1.25836747213035,5.60463604077621,0.940623793958924,0.285140009991781,"Notodontidae","Notodontidae","Datana ministra","free","LEAF","colonial def.","C","DAMI",191,222,273,242,20,82,"late"
"FUSC",26,325.05,325.05,1,1,1,1,NA,NA,NA,NA,325.050027,-209.678672987617,6.05707129532331,1,1,0.0876347118285909,0.369292642356581,NA,NA,Inf,11.0710443369494,-10.6992850225165,3.25809653802148,1,NA,"Notodontidae","Notodontidae","Furcula scolopendrina","free",NA,"defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
"GLSE",182,509.111,509.111,3,3,1.235,1.242,19.5949658562975,199.897717333333,227.394414505494,168.224306666667,509.111039,-30.790795002496,13.9587286949924,0.955114511108416,1.23464938809301,0.108198143334877,0.281987757392388,0.307487618411017,0.92246285523305,8.6654087635015,9.51992455391508,0.760082716543195,4.65389731122533,0.894291185824654,0.0452121924980586,"Notodontidae","Notodontidae","Gluphisia septentrionis","free",NA,"solitary def.","S","GLSE",181,222,293,242,20,112,"late"
"HEBI",50,508.488,508.488,3,3,2.481,2.532,124.6279793408,201.344068666667,172.6935588,165.530931333333,508.487527,-27.0370397591367,13.3352166949924,0.647017973525092,2.48088747093225,0.21741185859431,0.317968893548494,0.309712431844632,0.929137295533897,8.66993248178437,9.52489436641111,2.00275766684669,3.86246833485852,0.987332725165248,0.287558765548418,"Notodontidae","Notodontidae","Heterocampa biundata","free",NA,"defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
"HEGU",228,1010.533,1010.533,9,9,5.057,5.148,159.331742003309,214.491592,158.920457350877,133.946694,1010.532523,469.105277685425,-13.0978511060001,0.496605301047067,5.05665815297018,0.443138780051236,0.334649153436218,0.329936277777943,2.96942650000149,3.04168272539073,6.68326004068753,1.44925468940782,5.08896918032368,0.937308016123426,0.275724034555644,"Notodontidae","Notodontidae","Heterocampa guttivitta","free","LEAF","solitary def.","S","HEGU",181,201,263,222,21,82,"late"
"LOBI",62,436.198,436.198,2,2,1.556,1.568,60.1425219979189,222.296014,222.296014,222.296014,436.198034,-99.7244661448965,29.1254009951581,0.848952898061954,1.55550981625399,0.136316654493963,0.471059065433607,0.341941232941353,0.683882465882706,14.6081026745563,10.1255651821989,2.03894836744368,4.03765885903628,0.978320181108462,0.185025433017173,"Notodontidae","Notodontidae","Lochmaeus bilineata","free",NA,"defoliator","C",NA,NA,NA,NA,NA,NA,NA,NA
"LOMN",58,574.309,574.309,4,4,3.294,3.382,114.632155586207,189.811517333333,122.965357793104,144.7451915,574.309003,38.5191473170236,-8.92298460517287,0.578566978963163,3.29371200093928,0.288643502048685,0.50437706582732,0.29197277582957,1.16789110331828,6.50858303344906,9.02281195815102,1.03240909449131,3.97153907606204,0.978104868297999,0.235106693461285,"Notodontidae","Notodontidae","Lochmaeus manteo","free",NA,"defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
"NAGI",248,803.839,803.839,7,7,3.677,3.722,119.496990944654,207.220942285714,125.751785451613,117.619895714286,803.839272,261.748804375825,-43.6317475056694,0.618111394884058,3.67687022435134,0.322221462542156,0.30807438120457,0.318752384360999,2.23126669052699,3.91071408362775,7.60989822538478,1.22467704991891,5.2169460356015,0.946225348288085,0.214448768684607,"Notodontidae","Notodontidae","Nadata gibbosa","free",NA,"solitary def.","S","NAGI",171,222,263,242,20,92,"late"
"NEBI",56,325.05,325.05,1,1,1,1,NA,NA,NA,NA,325.050027,-210.673506452017,6.05707129532349,1,1,0.0876347118285909,0.547663360134334,NA,NA,Inf,11.0710443369494,2.31401910815033,4.02535169073515,1,NA,"Notodontidae","Notodontidae","Nerice bidentata","free",NA,"defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
"NOTOS",20,363.089,363.089,2,2,1.649,1.693,24.34474304,76.077322,76.077322,76.077322,363.088688,-171.441045294737,-43.9839450048422,0.818338205972835,1.64938488846612,0.144543369395161,0.195119160504964,0.117024020428708,0.234048040857415,15.5219685364244,10.7590087277627,2.00351361219904,2.98421511324179,0.996155477439065,0.0748953730743727,"Notodontidae","Notodontidae","Notodonta torva","free",NA,"defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
"OLLI",20,422.93,422.93,2,2,1.649,1.693,62.64291968,195.759124,195.759124,195.759124,422.929589,-111.600144294737,15.8569559951579,0.818338205972835,1.64938488846612,0.144543369395161,0.29329614562885,0.301121531671185,0.60224306334237,14.7732930539827,10.2400664279539,-0.15764214651635,2.94310589093814,0.982432881909899,0.192717780269558,"Notodontidae","Notodontidae","Oligocentria lignicolor","free",NA,"defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
"PHRI",88,363.089,363.089,2,2,1.913,1.924,34.7181373899793,76.077322,76.077322,76.077322,363.088688,-173.696001147377,-43.9839450048422,0.727272727272727,1.91332430942445,0.16767362449105,0.24605761478314,0.117024020428708,0.234048040857415,15.5219685364244,10.7590087277627,0.671325060105816,4.47526346213883,0.999536922857205,0.106808597157813,"Notodontidae","Notodontidae","Pheosia rimosa","free","LEAF","defoliator","S","PHRI",181,222,273,242,20,92,"late"
"SCCO",303,1072.679,1072.679,9,9,5.959,6.04,158.287774938535,223.445129888889,106.994673089109,155.581455111111,1072.679189,528.764860024425,49.0488148939997,0.418886997879627,5.95940787646468,0.522250991923017,0.275469210768476,0.343708831454564,3.09337948309108,2.93589514290023,6.45082096446242,0.801837268867844,5.22545620495748,0.914543326198054,0.273917446568697,"Notodontidae","Notodontidae","Schizura concinna","free",NA,"colonial def.","C","SCCO",191,222,273,242,20,82,"late"
"SCIP",52,652.656,652.656,4,4,3.07,3.162,145.271560670118,225.303795,214.518879423077,212.742867,652.656199,117.065310009904,69.4242113948272,0.591825719924275,3.06974892651284,0.269016562561079,0.304901405662388,0.346567876150338,1.38627150460135,6.12042354441716,8.48470864729093,1.96654503414209,3.80580640632663,0.963192016839949,0.297947082199173,"Notodontidae","Notodontidae","Schizura ipomaeae","free","LEAF","defoliator","S","SCIP",191,222,263,242,20,72,"late"
"SCLE",26,389.909,389.909,2,2,1.994,2.034,64.4751165443787,129.717794,129.717794,129.717794,389.908924,-144.819775987617,-17.1637090048421,0.697800104388277,1.9940857527753,0.174751130305963,0.496082339860229,0.199535122635138,0.399070245270276,15.1877495121739,10.527345753414,0.251238248075731,3.25776752853573,0.999899017883015,0.198354441436114,"Notodontidae","Notodontidae","Schizura leptinoides","free",NA,"defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
"SCUN",136,978.873,978.873,8,8,4.559,4.681,142.305061502163,220.851311571429,133.981153102941,158.0414015,978.8733,440.496877309584,43.3226031941652,0.529727925835709,4.55904382039408,0.399530491414153,0.296094759835334,0.33971895589387,2.71775164715096,3.27441939550748,6.80896371590043,1.22955358147127,4.52939893428989,0.921985981030553,0.2501681933447,"Notodontidae","Notodontidae","Schizura unicornis","free",NA,"solitary def.","S","SCUN",181,222,273,242,20,92,"late"
"SYCA",76,541.508,541.508,3,3,1.71,1.734,62.0248808199446,223.357845333333,200.116816842105,209.558484666667,541.508192,5.1214362383836,46.3558816949926,0.845018306196479,1.71029276332728,0.14988101345671,0.453267904591824,0.343574568189981,1.03072370456994,8.43542755581494,9.26726437298789,0.957002198295977,4.06428045060584,0.938473956084566,0.143112311185744,"Notodontidae","Notodontidae","Symmerista canicosta","free",NA,"defoliator","C",NA,NA,NA,NA,NA,NA,NA,NA
"SYLE",60,645.766,645.766,4,4,2.356,2.418,97.3262313955556,225.484010666667,206.815183733334,202.13762,645.76625,109.910072086064,62.5342623948272,0.741885614655639,2.35649193197152,0.206510491384723,0.382548142055282,0.346845088351072,1.38738035340429,6.15274922339104,8.52952155377179,2.3981351978062,3.84545190951702,0.939210623599787,0.199612825331972,"Notodontidae","Notodontidae","Symmerista leucitys","free",NA,"defoliator","C",NA,NA,NA,NA,NA,NA,NA,NA
"LIAR",58,478.874,478.874,3,3,2.668,2.715,82.2085876337693,179.739859333333,97.5247435172414,127.908590666667,478.874252,-56.9156036829767,-16.2780583050077,0.621523355555137,2.66811527528007,0.23381951327463,0.206532808177596,0.276480302112593,0.82944090633778,8.88883050786137,9.7653784278245,0.735975723752492,3.97032236487958,0.977805218437308,0.189682927561569,"Nymphalidae",NA,"Limenitis archippus","free",NA,"defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
"LIAT",84,529.608,529.608,4,4,2.786,2.837,89.4421300272109,183.971394666667,80.9133623809524,88.7719280000001,529.607519,-7.04452568545645,-53.624468605173,0.665513595754551,2.78577728473295,0.244130789566207,0.221817127022475,0.282989354538135,1.13195741815254,6.75094261021875,9.35879367279025,0.671174204710662,4.31287734432207,0.973382006100539,0.183442798744352,"Nymphalidae",NA,"Limenitis arthemis","free",NA,"defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
"NYAN",680,590.022,590.022,4,4,3.126,3.133,112.155155200225,204.109641333333,114.997297370588,149.186668,590.022259,33.6061894884667,6.79027139482702,0.565535443811782,3.12558602676465,0.27390983075099,0.374545300678073,0.313966504198034,1.25586601679214,6.42704245798614,8.90977271818431,1.01018316840893,6.1932119556905,0.949574338688968,0.230026449026619,"Nymphalidae",NA,"Nymphalis antiopa","free","LEAF","colonial def.","C","NYAN",140,181,273,211,30,133,NA
"PACA",179,843.511,843.511,8,8,5.993,6.113,165.335374460722,207.814983571429,99.5707942681564,102.14682675,843.511003,303.708652343944,-92.0396938058349,0.425952910602001,5.99275099595666,0.525173006591163,0.24261340574471,0.319666153375567,2.55732922700454,3.56386545861491,7.4108498836017,0.898978814726027,5.00508067464851,0.964856068544781,0.290654819218638,"Papilionidae",NA,"Papilio canadensis","free","LEAF","solitary def.","S","PACA",201,232,253,242,10,52,"late"
"DIPS",30,325.05,325.05,1,1,1,1,NA,NA,NA,NA,325.050027,-209.811317449537,6.05707129532331,1,1,0.0876347118285909,0.285953576018429,NA,NA,Inf,11.0710443369494,-3.56279226854461,3.40119738166216,1,NA,"Pyralidae","Pyralidae","Dioryctria pseudotsugella","free",NA,"defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
"HYTH",589,440.56,440.56,4,4,1.236,1.239,6.60199796195676,79.2327693333333,70.4697529677419,75.2629985,440.559603,-112.838805002854,-142.672384605173,0.956653954831663,1.23572704226567,0.108292583247749,0.241240911550427,0.121877807647949,0.487511230591797,7.27705418389734,10.0881391807008,0.681552692789053,5.98321902596015,0.938040020169179,0.0135404756469621,"Pyralidae","Pyralidae","Hypsopygia thymetusalis","free",NA,"solitary def.","S","HYTH",140,191,283,242,51,143,NA
"PRLU",117,391.028,391.028,3,3,2.533,2.555,44.2360788966323,71.782132,61.9591133846153,60.1731099999999,391.027648,-146.718713496297,-104.124662305008,0.640437189697826,2.53287169071495,0.221967480714601,0.146109118905909,0.110417052818765,0.331251158456295,9.57353931803392,10.5176079408394,0.268978607221357,4.75167565022436,0.997795484852688,0.102067547813107,"Pyralidae","Pyralidae","Promylea lunigerella","free","LEAF","solitary def.","S","PRLU",130,150,201,161,11,71,"early"
"ACLU",155,961.988,961.988,8,8,3.78,3.869,114.005119507014,215.023727928572,141.973147716129,156.01257925,961.98835,422.981866115464,26.4376531941652,0.63673898988305,3.78035244431435,0.331290097067998,0.322785447059446,0.330754822439334,2.64603857951467,3.30769776424648,6.87816413829564,1.20253968768311,4.65530927025889,0.923045185035397,0.20041771162639,"Saturniidae",NA,"Actias luna","free",NA,"solitary def.","S","ACLU",181,211,273,222,11,92,"late"
"ANMA",52,325.05,325.05,1,1,1,1,NA,NA,NA,NA,325.050027,-210.540861990097,6.05707129532337,1,1,0.0876347118285909,0.512980725264793,NA,NA,Inf,11.0710443369494,0.622896136996627,3.95124371858143,1,NA,"Saturniidae",NA,"Anisota manitobensis","free",NA,"defoliator","S","ANMA",201,242,273,242,0,72,"late"
"ANPO",209,828.467,828.467,7,7,4.003,4.062,127.603003946155,206.746978095238,133.653627779904,140.151065428571,828.466762,287.669577879544,-19.0042575056694,0.586460241894133,4.00276464088036,0.350781125821224,0.294586851048275,0.31802332090752,2.22616324635264,3.84653026826131,7.48500228765814,1.24717735900623,5.09852011293436,0.954361871135117,0.228995783579052,"Saturniidae",NA,"Antheraea polyphemus","free",NA,"solitary def.","S","ANPO",150,222,293,242,20,143,"late"
"ANSE",155,325.05,325.05,1,1,1,1,NA,NA,NA,NA,325.050027,-213.956456884536,6.05707129532337,1,1,0.0876347118285909,0.591388972298811,NA,NA,Inf,11.0710443369494,0.769805298597321,5.04342511691925,1,NA,"Saturniidae",NA,"Anisota senatoria","free","LEAF","colonial def.","C","ANSE",191,222,263,242,20,72,"late"
"ANVI",184,541.508,541.508,3,3,1.978,1.989,81.8401851168479,223.357845333333,197.334051032609,209.558484666667,541.508192,1.54003576654416,46.3558816949926,0.764477520681155,1.97848834949202,0.173384256363957,0.4667964686982,0.343574568189981,1.03072370456994,8.43542755581494,9.26726437298789,0.962380167429987,4.93424631956724,0.946175858900621,0.188832898751416,"Saturniidae",NA,"Anisota virginiensis","free","LEAF","colonial feeder","C","ANVI",161,NA,171,NA,NA,10,NA
"AUIO",38,783.263,783.263,5,5,4.553,4.807,175.486006238227,231.6443002,226.922160526316,227.7445504,783.263396,248.136762626624,111.951731094662,0.465309864060108,4.55297202369023,0.39899839125973,0.273220955554367,0.356320998244372,1.78160499122186,4.79528941133438,7.71772057969535,1.71134377115127,3.58966540349178,0.986826220979955,0.337421149941612,"Saturniidae",NA,"Automeris io","free",NA,"defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
"DRRU",692,325.05,325.05,1,1,1,1,NA,NA,NA,NA,325.050027,-231.763975897293,6.05707129532343,1,1,0.0876347118285909,0.625549962633825,NA,NA,Inf,11.0710443369494,2.13473535913029,6.53958595561767,1,NA,"Saturniidae",NA,"Dryocampa rubicunda","free","LEAF","colonial def.","C","DRRU",161,211,273,232,21,112,"late"
"EAIM",248,360.066,360.066,2,2,1.104,1.106,2.76697135243236,70.032842,70.032842,70.032842,360.066448,-182.024019624176,-47.0061850048422,0.979395665992522,1.10369778436635,0.0967222372787995,0.354906235754926,0.107726251627107,0.215452503254214,15.5590968407699,10.7847441072388,0.669984582954288,5.40605974027781,0.980525910312732,0.00851244769295861,"Saturniidae",NA,"Eacles imperialis","free","LEAF","solitary def.","S","EAIM",201,222,263,242,20,62,"late"
"HELU",84,325.05,325.05,1,1,1,1,NA,NA,NA,NA,325.050027,-211.602017685457,6.05707129532331,1,1,0.0876347118285909,0.271308170765984,NA,NA,Inf,11.0710443369494,0.660728619482819,4.43081679884331,1,NA,"Saturniidae",NA,"Hemileuca lucina","free",NA,"defoliator","C",NA,NA,NA,NA,NA,NA,NA,NA
"HYCE",468,931.297,931.297,7,7,2.231,2.246,79.9559907746001,227.55317,228.524764645299,179.274788,931.296893,381.910979970226,83.8258734943308,0.809693103040656,2.23109620845137,0.195521473289498,0.484585644249336,0.350027920471454,2.45019544330018,3.60139673744619,7.00799446217124,1.8834644440853,5.51665708065341,0.89724087612459,0.143488665572443,"Saturniidae",NA,"Hyalophora cecropia","free",NA,"solitary def.","S","HYCE",140,NA,211,NA,NA,71,NA
"HYCO",28,325.05,325.05,1,1,1,1,NA,NA,NA,NA,325.050027,-209.744995218577,6.05707129532331,1,1,0.0876347118285909,0.327696495970456,NA,NA,Inf,11.0710443369494,-6.63132906359405,3.3322045101752,1,NA,"Saturniidae",NA,"Hyalophora columbia","free",NA,"defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
"CEUN",70,325.05,325.05,1,1,1,1,NA,NA,NA,NA,325.050027,-211.137762068737,6.05707129532337,1,1,0.0876347118285909,0.723861408844884,NA,NA,Inf,11.0710443369494,0.0625907405209756,4.24849524204936,1,NA,"Sphingidae",NA,"Ceratomia undulosa","free",NA,"defoliator","S","CEUN",171,211,263,232,21,92,"late"
"LABO",266,325.05,325.05,1,1,1,1,NA,NA,NA,NA,325.050027,-217.637340702816,6.05707129532331,1,1,0.0876347118285909,0.375982021328911,NA,NA,Inf,11.0710443369494,0.671486989196108,5.5834963087817,1,NA,"Sphingidae",NA,"Lapara bombycoides","free","LEAF","solitary def.","S","LABO",181,232,273,242,10,92,"late"
"PAEX",45,708.601,708.601,5,5,4.056,4.246,157.294557021235,217.3286672,184.625357644445,166.7807756,708.600862,173.242100818263,37.2891970946616,0.523551271501541,4.05550829015921,0.355403300326564,0.230632881569817,0.334300337098572,1.67150168549286,5.05621825305352,8.13766935000565,1.49983603272829,3.71976677650573,0.97717272978676,0.302442977918201,"Sphingdae",NA,"Paonias excaecata","free",NA,"defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
"PAMO",26,325.05,325.05,1,1,1,1,NA,NA,NA,NA,325.050027,-209.678672987617,6.05707129532331,1,1,0.0876347118285909,0.230829990106721,NA,NA,Inf,11.0710443369494,-10.6992850225165,3.25809653802148,1,NA,"Sphingdae",NA,"Pachysphinx modesta","free",NA,"defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
"SMCE",67,363.089,363.089,2,2,1.92,1.935,34.9796374711517,76.077322,76.077322,76.077322,363.088688,-172.999617722297,-43.9839450048422,0.72482925295764,1.92010663836746,0.168267991933497,0.237826702586969,0.117024020428708,0.234048040857415,15.5219685364244,10.7590087277627,0.625493172524973,4.20279481881049,0.999548647011265,0.107613088957386,"Sphingidae",NA,"Smerinthus cerisyi","free","LEAF","defoliator","S","SMCE",191,232,263,242,10,72,"late"
"SMJA",47,363.089,363.089,2,2,1.899,1.92,34.1641934920778,76.077322,76.077322,76.077322,363.088688,-172.336395412697,-43.9839450048422,0.732421892683341,1.89898081169103,0.166416636200567,0.272515502578142,0.117024020428708,0.234048040857415,15.5219685364244,10.7590087277627,0.501551648925927,3.84769476241895,0.999362923309741,0.105104416718224,"Sphingidae",NA,"Smerinthus jamaicensis","free",NA,"defoliator","S","SMJA",191,211,273,242,31,82,"late"
"SPGO",74,325.05,325.05,1,1,1,1,NA,NA,NA,NA,325.050027,-211.270406530657,6.05707129532331,1,1,0.0876347118285909,0.372202530899276,NA,NA,Inf,11.0710443369494,-0.0495961840299055,4.30406509320417,1,NA,"Sphingidae",NA,"Sphinx gordius","free",NA,"defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
"ACFS",40,325.05,325.05,1,1,1,1,NA,NA,NA,NA,325.050027,-210.142928604337,6.05707129532331,1,1,0.0876347118285909,0.245779537032462,NA,NA,Inf,11.0710443369494,0.349052491361689,3.68887945411394,1,NA,"Tortricidae","Tortricidae","Acleris fuscana","free",NA,"defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
"APAE",22,360.066,360.066,2,2,1.797,1.839,27.7816232727273,70.032842,70.032842,70.032842,360.066448,-174.529607525697,-47.0061850048422,0.768445962672276,1.79670174162689,0.1574534393694,0.176210302891333,0.107726251627107,0.215452503254214,15.5590968407699,10.7847441072388,3.35778183049816,3.08626781574349,0.998455330948417,0.0854687616215067,"Tortricidae","Tortricidae","Aphelia alleniana","free",NA,"defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
"APCA",62,478.874,478.874,3,3,2.396,2.436,115.265028370447,179.739859333333,136.268472709677,127.908590666667,478.874252,-57.0482481448967,-16.2780583050077,0.661169756273979,2.39568940915852,0.209945551002414,0.280160480344315,0.276480302112593,0.82944090633778,8.88883050786137,9.7653784278245,0.95623396281269,4.09761292266352,0.992846983008708,0.26595528102459,"Tortricidae","Tortricidae","Apotomis capreana","free",NA,"defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
"ARDO",32,467.401,467.401,3,3,2.46,2.541,99.9696915,179.449273333333,86.7039725,105.253032666667,467.40118,-67.5264866804967,-27.7511303050075,0.672021505032247,2.4602329762891,0.215601807908292,0.240459696119711,0.276033315532279,0.828099946596836,8.97565842717906,9.86076864698639,-1.11573338989003,3.42354606329067,0.987826585552875,0.230663782178366,"Tortricidae","Tortricidae","Argyrotaenia dorsalana","free",NA,"defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
